wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,cc,max_cc,sum_locp,max_locp,sum_locm,max_locm,max_set,avg_set,no_rev,sum_chrn,max_chrn,age,countofdeveloper,ref,bug
13,0,0,8,28,78,1,7,11,1,211,0,0,0,0.58974359,0,0,14.61538462,1.461538462,2,0,0,0,0,0,0,0,0,0,115.71,0,0,FALSE
20,0,0,14,70,24,4,12,14,0.473684211,814,1,1,0,0.278571429,0,0,39.55,1.05,2,34,20,20,14,14,14,2,54,28,11.85,2,0,TRUE
15,1,0,36,57,105,31,5,8,0.785714286,345,0,0,0,0.233333333,0,0,21.8,1.666666667,5,0,0,0,0,0,0,0,0,0,184.14,0,0,FALSE
1,1,0,11,1,0,11,0,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
22,1,0,3,65,231,1,3,4,1.047619048,1017,1,0,0,0.136363636,0,0,45.13636364,1.409090909,9,0,0,0,0,0,0,0,0,0,241.14,0,0,FALSE
10,1,0,8,15,0,6,2,10,0.518518519,81,0,0,0,0.34,0,0,6.8,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
3,1,0,0,25,0,0,0,3,0.75,140,1,0,0,0.555555556,0,0,43.66666667,1.666666667,3,0,0,0,0,0,0,0,0,0,197.14,0,0,FALSE
6,0,0,5,15,3,2,4,6,0.4,81,1,1,0,0.5,0,0,12.33333333,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
3,1,0,7,3,3,7,0,3,2,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
10,0,0,2,22,0,1,1,10,0.62962963,158,0,0,0,0.35,0,0,14.5,1,1,0,0,0,0,0,0,0,0,0,158.14,0,0,FALSE
16,1,1,12,27,0,8,4,14,0.366666667,326,1,1,0,0.3,0,0,19.25,2,5,4,4,19,19,49,49,1,23,23,14.85,1,1,FALSE
3,1,2,3,8,0,2,1,2,0,34,1,1,0,0.555555556,1,1,10,1.666666667,3,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
9,1,0,8,38,34,1,7,7,0.5,238,1,1,0,0.25,0,0,25.33333333,1.111111111,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
8,0,3,14,13,28,4,10,0,2,28,0,0,0,0.333333333,0,0,2.5,1,1,0,0,0,0,0,0,0,0,0,195.42,0,0,FALSE
7,0,0,5,26,0,1,4,6,0.555555556,93,0.333333333,0,0,0.333333333,0,0,11.85714286,1,1,0,0,0,0,0,0,0,0,0,176.14,0,0,FALSE
6,2,0,4,20,3,1,3,5,0.4,118,1,1,0.927536232,0.583333333,1,1,18.16666667,1,1,3,3,0,0,7,7,1,3,3,10.14,1,0,FALSE
9,1,0,8,14,6,3,5,4,0.625,129,0.5,1,0,0.333333333,0,0,13.11111111,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
2,1,0,2,10,0,1,1,2,0,39,0,0,0,0.75,0,0,18,1,1,0,0,0,0,0,0,0,0,0,197.14,0,0,FALSE
2,1,0,0,8,1,0,0,2,2,31,0,0,0,0.5,0,0,14,1,1,0,0,0,0,0,0,0,0,0,197.14,0,0,FALSE
2,3,0,10,5,1,8,2,2,2,12,0,0,0.976190476,0.75,0,0,5,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
42,0,0,7,109,851,2,6,35,0.959349593,2171,0.666666667,0,0,0.191056911,0,0,50.61904762,1.095238095,3,0,0,0,0,0,0,0,0,0,165.28,0,0,FALSE
1,1,0,5,1,0,3,2,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,203.85,0,0,FALSE
2,2,0,2,14,0,1,1,2,0,81,0,0,0.984615385,0.666666667,0,0,38,1,1,0,0,0,0,0,0,0,0,0,167.28,0,0,FALSE
5,1,0,1,40,8,0,1,2,0.75,421,1,0,0,0.416666667,0,0,82.8,1.4,3,0,0,0,0,0,0,0,0,0,117.42,0,0,FALSE
6,0,1,11,24,0,2,10,4,0.25,202,1,3,0,0.3125,0,0,32,2,5,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
3,0,1,11,7,1,2,9,2,0.5,33,1,1,0,0.466666667,0,0,9.666666667,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
5,0,0,10,12,0,1,9,3,0.25,59,1,1,0,0.44,0,0,10.6,1.2,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
5,0,1,5,16,4,2,3,4,0.5,204,0,0,0,0.433333333,0,0,39.6,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
3,1,0,6,13,0,1,5,2,0.333333333,81,1,0,0,0.466666667,0,0,25,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
214,1,1,15,264,20693,7,10,172,0.991118936,3562,0.983333333,3,0,0.135514019,0,0,15.08411215,1.014018692,3,139,138,9,8,17,9.5,2,148,146,1,2,0,TRUE
11,0,0,7,56,55,1,6,9,1,675,0,0,0,0.545454545,0,0,60.27272727,1.181818182,3,0,0,0,0,0,0,0,0,0,175.28,0,0,FALSE
13,0,0,7,57,78,1,6,7,1.020833333,694,0.25,0,0,0.346153846,0,0,52.07692308,1.384615385,6,0,0,0,0,0,0,0,0,0,175.28,0,0,FALSE
1,1,0,7,1,0,6,1,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
4,0,0,4,15,6,1,3,3,1.166666667,60,0.5,0,0,0.5,0,0,13.5,1.25,2,0,0,0,0,0,0,0,0,0,175.71,0,0,FALSE
9,0,2,3,15,36,2,1,1,2,333,0,0,0,0.814814815,0,0,36,1,1,0,0,0,0,0,0,0,0,0,166,0,0,FALSE
3,0,0,4,30,3,2,3,3,2,101,0,0,0,0.5,0,0,32.66666667,1,1,0,0,0,0,0,0,0,0,0,116.14,0,0,FALSE
5,1,0,2,6,0,1,1,5,0.5,30,1,0,0,0.8,0,0,4.6,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
13,0,0,7,50,78,1,6,10,1,1046,0,0,0,0.307692308,0,0,79.38461538,1.076923077,2,0,0,0,0,0,0,0,0,0,141.28,0,0,FALSE
10,0,0,13,13,31,7,6,9,0.722222222,73,1,1,0,0.2,0,0,6.1,1.3,4,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
10,1,0,17,10,45,16,1,9,1.037037037,20,0,0,0,0.416666667,0,0,0.7,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
8,0,0,22,51,22,0,22,7,0.5,293,0,4,0,0.25,0,0,35.125,1,1,5,5,1,1,7,7,1,6,6,16.28,1,0,TRUE
5,0,0,9,14,6,0,9,4,0.75,59,0,1,0,0.4,0,0,10.6,1,1,14,14,0,0,16,16,1,14,14,21.85,1,0,FALSE
5,2,0,2,17,4,2,0,5,0.25,85,0,0,0.955223881,0.333333333,1,1,15.6,1.2,2,0,0,0,0,0,0,0,0,0,172.14,0,0,FALSE
3,1,0,11,13,0,9,2,3,0,53,1,0,0,0.583333333,0,0,16.33333333,2,3,0,0,0,0,0,0,0,0,0,120.14,0,0,FALSE
3,1,0,8,17,0,3,5,3,0.25,72,1,0,0,0.666666667,0,0,22.33333333,2.666666667,4,0,0,0,0,0,0,0,0,0,114.71,0,0,FALSE
5,0,0,8,11,0,3,6,1,0.5,132,1,2,0,0.342857143,0,0,24.8,1.2,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
22,1,0,34,50,225,31,3,19,0.933333333,1930,0.6,2,0,0.142857143,0,0,86.27272727,1.454545455,3,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
6,0,0,7,15,13,1,6,2,0.8,105,1,0,0,0.4,0,0,16.16666667,1.166666667,2,0,0,0,0,0,0,0,0,0,171.14,0,0,FALSE
4,1,0,1,30,4,1,0,3,0.666666667,270,0,0,0,0.333333333,0,0,66,1,1,0,0,0,0,0,0,0,0,0,217.71,0,0,FALSE
3,1,0,1,21,0,1,0,3,0.5,141,0,0,0,0.555555556,0,0,44,1,1,0,0,0,0,0,0,0,0,0,172.14,0,0,FALSE
10,1,0,3,35,0,0,3,8,0.111111111,196,1,1,0,0.5,0,0,18.5,1,1,0,0,0,0,0,0,0,0,0,184.14,0,0,FALSE
16,0,0,4,61,114,0,4,6,0.833333333,711,0.5,0,0,0.306666667,0,0,43.3125,1.25,3,0,0,0,0,0,0,0,0,0,232.71,0,0,FALSE
5,2,0,6,15,4,2,4,4,0,171,1,2,0.75,0.433333333,1,2,32.4,1,1,0,0,0,0,0,0,0,0,0,159.71,0,0,FALSE
8,3,2,7,13,0,6,1,8,0.142857143,159,1,0,0.72,0.35,2,9,18.625,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
17,1,12,25,40,134,13,13,6,0.8125,199,1,1,0,0.194117647,0,0,10.64705882,2.058823529,12,3,3,0,0,9,9,1,3,3,13.85,1,0,FALSE
5,4,0,1,13,0,1,0,5,0.125,94,1,0,0.941176471,0.45,2,4,17.4,1.8,5,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
10,1,1,7,20,0,5,2,10,0,98,0,1,0,0.633333333,0,0,8.7,1,1,0,0,0,0,0,0,0,0,0,225.28,0,0,FALSE
13,0,0,9,24,0,2,8,7,0,110,1,1,0,0.323076923,0,0,7.384615385,1.076923077,2,4,4,4,4,49,49,1,8,8,14.85,1,1,FALSE
19,1,0,11,28,171,9,2,0,2,129,0,0,0,0.122807018,0,0,5.789473684,1.052631579,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
25,1,0,12,110,160,5,8,18,0.84375,2582,0.125,1,0,0.261904762,0,0,101.96,2.84,10,168,168,170,170,7,7,1,338,338,10.14,1,0,FALSE
4,2,0,2,16,4,1,2,3,0,155,1,1,0.625,0.5,1,1,37.25,1,1,0,0,0,0,0,0,0,0,0,236.85,0,0,FALSE
2,0,0,2,4,1,0,2,2,2,8,0,0,0,0.5,0,0,3,1,1,0,0,0,0,0,0,0,0,0,174.71,0,0,FALSE
6,1,0,2,12,3,1,1,6,0.6,42,0,0,0,0.444444444,0,0,5.666666667,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
63,1,0,306,63,1953,302,6,63,2,63,0,0,0,0.084195997,0,0,0,1,1,128,35,30,11,49,13.71,7,158,46,16.85,2,1,TRUE
51,0,0,10,83,345,2,8,46,0.772,588,0.6,0,0,0.1025,0,0,10.43137255,1.156862745,3,4,4,5,5,49,49,1,9,9,14.85,1,1,FALSE
6,0,0,5,13,9,0,5,6,0.6,40,1,0,0,0.583333333,0,0,5.5,1,1,0,0,0,0,0,0,0,0,0,131.28,0,0,FALSE
3,1,0,2,32,3,1,2,2,2,265,0,0,0,0.333333333,0,0,87.33333333,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
4,0,0,4,6,0,3,1,4,0.333333333,21,1,0,0,0.625,0,0,4,1,1,0,0,0,0,0,0,0,0,0,185.14,0,0,FALSE
2,1,0,3,2,1,3,0,2,2,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
1,1,0,0,2,0,0,0,1,2,159,0,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,215.85,0,0,FALSE
20,1,0,27,68,184,26,2,14,0.855263158,1403,0.75,1,0,0.23923445,1,1,68.95,5.1,56,0,0,0,0,0,0,0,0,0,249.85,0,0,FALSE
27,1,0,45,27,351,43,4,27,1.038461538,33,0,0,0,0.592592593,0,0,0,1,1,11,11,0,0,28,28,1,11,11,2.28,1,0,TRUE
5,0,0,4,19,10,0,4,4,0.75,92,0,0,0,0.4,0,0,17.2,1,1,0,0,0,0,0,0,0,0,0,115.71,0,0,FALSE
25,1,0,17,101,76,7,14,15,0.966269841,1836,0.142857143,6,0,0.231481481,0,0,70.76,3.44,26,10,10,0,0,7,7,1,10,10,2.28,1,0,FALSE
7,1,0,4,8,21,4,0,6,1.166666667,312,0,0,0,0.428571429,0,0,43.28571429,1,1,34,27,0,0,17,10,2,34,27,1,2,0,TRUE
55,1,0,120,103,1129,92,29,49,0.986209614,1547,0.276595745,24,0,0.135802469,1,1,24.56363636,4.127272727,25,100,60,23,19,28,11.66,6,123,79,24.71,1,0,TRUE
10,0,0,1,18,45,0,1,2,2,268,0,0,0,0.275,0,0,25.8,5.6,11,0,0,0,0,0,0,0,0,0,197.14,0,0,FALSE
25,1,0,60,41,298,56,5,23,1.025,463,0,0,0,0.255208333,0,0,17.32,2.16,7,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
11,0,0,14,27,23,1,13,10,0.55,227,1,1,0,0.256198347,0,0,19.27272727,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
6,0,0,13,30,7,1,12,2,0.6,337,1,0,0,0.541666667,0,0,55,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
61,1,0,14,117,422,3,14,43,0.73968254,1913,0.619047619,7,0,0.120833333,0,0,30.01639344,2.442622951,9,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
10,1,0,7,11,45,1,6,10,2,27,0,0,0,0.257142857,0,0,1.7,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
76,1,0,251,172,2494,234,34,53,0.960930233,1677,0.860465116,5,0,0.118888889,0,0,20.5,1.421052632,7,150,70,25,14,10,5.33,6,175,70,25.57,4,0,TRUE
12,0,1,8,26,64,3,5,10,2,140,0,0,0,0.21875,0,0,10.66666667,1,1,2,2,28,28,5,5,1,30,30,14.85,1,1,TRUE
6,0,0,6,28,13,0,6,5,0.8,518,0,0,0,0.388888889,0,0,85.16666667,1.166666667,2,0,0,0,0,0,0,0,0,0,115.71,0,0,FALSE
6,0,0,12,57,0,0,12,5,0.72,448,1,1,0,0.583333333,0,0,72.83333333,3.166666667,8,157,41,49,13,38,12.85,7,206,47,25.71,2,0,FALSE
15,0,0,9,31,105,1,8,4,2,383,0,0,0,0.9,0,0,24.53333333,1.066666667,2,0,0,0,0,0,0,0,0,0,166.28,0,0,FALSE
7,1,0,3,23,21,1,3,5,2,134,0,0,0,0.285714286,0,0,18.14285714,2.142857143,9,0,0,0,0,0,0,0,0,0,232,0,0,FALSE
10,0,0,7,67,45,1,6,6,1,722,0.5,0,0,0.366666667,0,0,71,1.3,3,0,0,0,0,0,0,0,0,0,152.85,0,0,FALSE
5,1,0,19,5,10,19,0,5,2,5,0,0,0,0.466666667,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
11,0,0,14,32,23,1,13,10,0.6,304,1,1,0,0.281818182,0,0,26.18181818,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
5,1,0,2,8,6,2,0,4,0.5,232,0,0,0,0.25,0,0,45,1,1,0,0,0,0,0,0,0,0,0,167.85,0,0,FALSE
5,1,0,5,5,10,5,0,5,1.25,8,0,0,0,0.75,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
5,1,0,4,10,0,3,1,4,0.7,72,1,0,0,0.625,0,0,12.4,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
6,1,0,1,13,1,1,0,4,0.6,104,1,0,0,0.444444444,0,0,15.83333333,1.5,4,0,0,0,0,0,0,0,0,0,197.14,0,0,FALSE
1,1,0,4,1,0,4,0,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,10,10,1,0,0,16.71,1,1,FALSE
1,1,0,6,1,0,5,1,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
10,0,0,16,33,0,2,14,8,0.666666667,365,0.636363636,5,0,0.3,0,0,34.4,1.1,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
4,1,0,11,4,6,11,0,4,2,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
6,1,0,8,6,15,3,5,6,2,6,0,0,0,0.666666667,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
2,1,0,4,4,1,0,4,2,2,12,0,0,0,0.666666667,0,0,5,1,1,0,0,0,0,0,0,0,0,0,203.85,0,0,FALSE
2,0,0,2,4,1,1,1,2,2,31,0,0,0,1,0,0,14.5,1,1,0,0,0,0,0,0,0,0,0,167.85,0,0,FALSE
34,0,0,67,256,159,1,66,8,0.855875831,4258,1,21,0,0.131016043,0,0,123.0294118,1.323529412,10,12,6,7,5,49,16.6,5,19,6,23,3,1,FALSE
44,1,0,53,92,946,1,52,43,2,787,0,0,0,0.416083916,0,0,16.88636364,1,1,4,2,1,1,10,8.5,2,5,3,16.28,2,0,TRUE
2,0,0,2,4,1,1,1,2,2,131,0,0,0,1,0,0,64.5,1,1,0,0,0,0,0,0,0,0,0,167.85,0,0,FALSE
91,0,0,91,389,3179,23,71,51,0.956565657,4824,0.484848485,13,0,0.059146736,0,0,51.64835165,1.241758242,5,12,6,6,3,21,14.66,3,18,9,21.85,1,0,TRUE
2,1,7,9,3,1,8,1,2,1,10,1,0,0,0.75,0,0,3.5,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
2,0,0,2,4,1,1,1,2,2,31,0,0,0,1,0,0,14.5,1,1,0,0,0,0,0,0,0,0,0,167.85,0,0,FALSE
2,0,0,4,6,0,1,4,1,0,21,1,1,0,0.625,0,0,9,1,1,0,0,0,0,0,0,0,0,0,173.28,0,0,FALSE
5,1,0,4,12,0,1,3,0,0.458333333,127,0.833333333,1,0,0.375,0,0,23.2,1,1,0,0,0,0,0,0,0,0,0,111,0,0,FALSE
2,0,0,2,4,1,1,1,2,2,31,0,0,0,1,0,0,14.5,1,1,0,0,0,0,0,0,0,0,0,167.85,0,0,FALSE
2,0,0,2,4,1,1,1,2,2,31,0,0,0,1,0,0,14.5,1,1,0,0,0,0,0,0,0,0,0,167.85,0,0,FALSE
2,0,0,2,4,1,1,1,2,2,31,0,0,0,1,0,0,14.5,1,1,0,0,0,0,0,0,0,0,0,167.85,0,0,FALSE
2,1,0,3,7,0,2,1,2,0,38,1,0,0,0.666666667,0,0,16.5,1,1,0,0,0,0,0,0,0,0,0,197.14,0,0,FALSE
3,0,0,18,29,0,1,17,2,0.333333333,253,1,0,0,0.444444444,0,0,82.33333333,2,3,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
10,0,0,27,15,45,23,5,10,2,116,0,0,0,0.5375,0,0,10.6,1.2,3,0,0,0,0,0,0,0,0,0,213,0,0,FALSE
13,0,0,20,49,0,5,15,11,0.25,195,0,1,0,0.165680473,0,0,13.92307692,1.076923077,2,2,2,2,2,9,9,1,4,4,13.85,1,0,FALSE
3,1,0,5,4,1,5,0,2,0.857142857,50,0.142857143,6,0,0.75,0,0,13.33333333,1,1,0,0,0,0,0,0,0,0,0,222.28,0,0,FALSE
10,0,1,11,21,0,4,7,9,0,91,1,1,0,0.366666667,0,0,8,1,1,0,0,0,0,0,0,0,0,0,197.14,0,0,FALSE
14,1,0,8,40,85,4,4,10,0.820512821,446,0.666666667,1,0,0.134615385,0,0,30.64285714,1.357142857,4,0,0,0,0,0,0,0,0,0,213,0,0,FALSE
9,1,0,10,9,36,9,1,9,2,9,0,0,0,0.541666667,0,0,0,1,1,0,0,0,0,0,0,0,0,0,185.14,0,0,FALSE
10,0,0,6,27,11,1,5,6,0.481481481,295,1,2,0,0.333333333,0,0,28.2,1.1,2,0,0,0,0,0,0,0,0,0,201.28,0,0,FALSE
17,0,0,45,112,10,3,42,4,0.765151515,1409,0.848484848,22,0,0.152941176,0,0,79.94117647,1.176470588,4,30,20,21,9,49,29.33,3,51,25,16.14,2,1,TRUE
1,1,0,49,1,0,47,2,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
6,1,0,11,6,15,8,3,6,2,6,0,0,0,0.333333333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
5,1,0,4,5,10,3,1,5,2,5,0,0,0,0.466666667,0,0,0,1,1,0,0,0,0,0,0,0,0,0,118.85,0,0,FALSE
142,1,1,1,156,10003,1,0,139,0.988179669,931,1,0,0,0.089788732,0,0,5.535211268,1,1,0,0,0,0,0,0,0,0,0,196.71,0,0,FALSE
2,1,0,3,2,1,3,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0,0,0,0,0,0,0,0,0,201,0,0,FALSE
2,0,0,2,4,1,0,2,2,2,9,0,0,0,1,0,0,3.5,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
3,1,4,10,4,3,6,4,2,2,6,0,0,0,0.533333333,0,0,1,1,1,152,147,9,7,38,31.5,2,161,149,21.71,2,0,FALSE
6,1,0,2,10,3,1,1,0,0.55,79,1,0,0,0.4,0,0,11.5,2.166666667,8,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
27,1,0,2,39,0,1,1,23,0.576923077,1157,0.631578947,0,0,0.296296296,0,0,41.14814815,1.592592593,7,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
13,1,0,5,29,20,3,2,11,0.736111111,309,1,1,0,0.276923077,0,0,22.30769231,1.692307692,4,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
7,2,0,4,18,0,1,4,3,0.305555556,213,1,2,0.666666667,0.333333333,1,2,28.57142857,1,1,0,0,0,0,0,0,0,0,0,152.85,0,0,FALSE
5,0,0,3,11,8,1,2,5,2,53,0,0,0,0.5,0,0,9.6,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
16,0,1,12,40,22,1,11,11,0.871428571,366,0.142857143,2,0,0.458333333,0,0,21,1.375,4,60,60,6,6,12,12,1,66,66,15.28,1,0,FALSE
4,0,0,4,8,6,1,3,4,2,25,0,0,0,0.5625,0,0,5.25,1.25,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
5,2,0,1,17,4,1,0,5,0.25,85,0,0,0.955223881,0.333333333,1,1,15.6,1.2,2,0,0,0,0,0,0,0,0,0,167.28,0,0,FALSE
4,0,4,8,22,6,4,4,0,2,139,0,0,0,1,0,0,33.75,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
3,1,0,3,18,0,1,2,3,0.25,93,1,0,0,0.555555556,0,0,28.66666667,1,1,3,3,0,0,10,10,1,3,3,10.85,1,0,FALSE
3,0,0,13,20,0,1,12,2,0.375,98,1,1,0,0.466666667,0,0,30.33333333,1.333333333,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
3,1,0,5,5,0,1,4,2,0.333333333,34,1,1,0,0.466666667,0,0,9.333333333,1.333333333,2,0,0,0,0,0,0,0,0,0,231.42,0,0,FALSE
31,0,0,82,249,37,4,79,8,0.876515152,3648,0.909090909,27,0,0.119354839,0,0,115.2580645,1.193548387,3,40,18,18,7,49,15.85,7,58,22,27.14,3,1,TRUE
2,0,0,2,4,1,0,2,2,2,9,0,0,0,1,0,0,3.5,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
3,1,0,6,3,3,5,1,3,2,3,0,0,0,0.777777778,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
1,1,0,8,1,0,8,0,1,2,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
12,1,0,20,34,60,0,20,12,1,155,1,1,0,0.180555556,0,0,11.66666667,1.083333333,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
3,1,0,4,8,3,0,4,2,2,26,0,0,0,0.5,0,0,7.666666667,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
4,0,0,6,21,6,1,5,3,1,112,0,0,0,0.5,0,0,26.75,1.25,2,28,28,0,0,2,2,1,28,28,7.14,1,0,TRUE
3,1,0,5,3,3,4,1,3,2,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
1,1,0,4,1,0,2,2,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
4,1,0,2,4,6,2,0,4,2,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,117.71,0,0,FALSE
4,0,0,14,7,4,9,5,4,1.166666667,39,0.166666667,6,0,1,0,0,7.25,1.25,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
7,0,4,12,15,9,4,8,2,0.791666667,132,0.625,2,0,0.333333333,0,0,16.71428571,1.714285714,3,0,0,0,0,0,0,0,0,0,158.28,0,0,FALSE
25,0,0,7,79,244,1,6,19,1.020833333,886,0.5,0,0,0.28,0,0,34.36,1.08,3,0,0,0,0,0,0,0,0,0,219.28,0,0,FALSE
20,0,0,30,86,190,1,29,19,2,590,0,0,0,0.188461538,0,0,28.5,1.1,3,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
13,1,0,1,41,0,1,0,10,0.816666667,450,0.2,0,0,0.361111111,0,0,33.23076923,1.076923077,2,0,0,0,0,0,0,0,0,0,168.14,0,0,FALSE
1,1,0,6,1,0,4,2,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
7,0,1,6,24,0,4,2,4,0.166666667,190,1,0,0,0.404761905,0,0,25.85714286,1,1,49,49,9,9,3,3,1,58,58,6.14,1,0,TRUE
7,0,0,9,52,21,1,8,4,1,554,0,0,0,0.333333333,0,0,78,1.857142857,5,0,0,0,0,0,0,0,0,0,157,0,0,FALSE
2,1,0,18,2,1,17,1,2,2,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
21,0,0,14,67,152,1,13,21,0.65,364,1,0,0,0.271428571,0,0,16.28571429,1,1,0,0,0,0,0,0,0,0,0,234.85,0,0,FALSE
5,1,0,4,9,0,3,1,2,0.375,48,1,1,0,0.4,1,1,8.2,1.6,4,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
16,0,0,24,36,82,12,14,16,0.888888889,159,0.833333333,2,0,0.208333333,0,0,8.5625,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
9,0,0,12,32,4,0,12,8,0.770833333,218,1,2,0,0.6875,0,0,22.55555556,1.888888889,4,0,0,0,0,0,0,0,0,0,241.71,0,0,FALSE
3,0,0,13,24,3,1,12,1,2,107,0,0,0,0.5,0,0,34.66666667,1,1,111,111,27,27,3,3,1,138,138,1.85,1,0,TRUE
24,1,0,10,53,68,5,7,13,0.634782609,707,1,3,0,0.177083333,0,0,28.25,3.958333333,21,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
14,1,0,23,32,69,23,0,12,0.917948718,396,0.8,0,0,0.138461538,0,0,26.21428571,3.071428571,23,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
9,0,0,9,19,24,0,9,7,0.75,84,1,0,0,0.361111111,0,0,8.111111111,1.222222222,2,0,0,0,0,0,0,0,0,0,131.28,0,0,FALSE
4,0,4,8,34,0,4,4,1,0.481481481,314,0.111111111,1,0,0.555555556,0,0,75.25,1,1,0,0,0,0,0,0,0,0,0,115.71,0,0,FALSE
2,0,0,7,3,1,2,5,1,2,8,0,0,0,0.583333333,0,0,3,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
8,0,0,7,24,28,3,6,3,1,83,0,0,0,0.5,0,0,9.25,1.125,2,0,0,0,0,0,0,0,0,0,171.14,0,0,FALSE
8,0,0,9,21,14,0,9,5,0.952380952,118,0.5,0,0,0.25,0,0,13,1.25,3,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
